timestamp;buyer;seller;symbol;currency;price;quantity
36600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
36700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;10
40500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
41000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;6
41200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;10
43600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;8
44200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;2
45600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
46100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;10
48000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;10
50000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
50800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;5
51400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;8
52900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;9
53800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;10
55900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;6
57600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
62700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;7
67300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;8
69400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;5
71700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;8
72700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;9
72900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;9
73400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
73900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;7
74500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;9
76000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
76600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
77500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;9
77700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
78500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
79600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;6
81200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
84600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
86100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
86200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
86500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
86900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
91700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;9
94000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;8
94400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;3
96300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
97200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
98200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;3
100100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
100400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
101400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9995;10
101700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
103300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;9
103700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9997;9
105100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;8
105200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;3
105800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;5
106000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;4
106900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
107900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
108800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;9
111800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;6
112500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
113300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
113500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
114100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;10
117900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
118900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
119100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
120000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
120900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
122900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
125200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
125400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;3
133100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;8
135800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
137500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
137800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;5
139000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;6
139600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
140900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;10
141200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
149800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
157000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;3
160300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
161600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
170100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;6
171300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;8
173500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;9
173600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
174200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
175000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;3
175100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
175400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
179600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;9
184800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;2
185900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;2
186400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;5
190100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
190800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
192200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
192800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
194700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;9
197100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;3
199500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;7
200600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
202700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;2
204200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;5
206500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;3
207600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
208500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;9
211000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;2
216000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;6
216600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;5
216900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
220300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
221000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
221200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;3
221500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
222500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;10
224200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;4
225700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;3
226200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
228300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;7
231100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
232000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
232100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;2
234400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9997;2
236600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;10
236800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;2
239000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
239900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;9
242400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
242500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;10
242600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
244000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;2
245900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;3
246500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
248500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;3
249200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
249700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;4
253000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
254100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;2
254100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;2
254400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;2
255200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;2
257500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
259200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
260000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;7
260800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;3
261600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;3
263500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;3
266100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9994;3
266700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;10
268400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;10
269500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;2
272400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;7
273300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;5
274300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;5
278700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
281200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9984;3
281300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9984;4
281600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;5
282500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9994;9
282600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;6
285400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;10
288300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
289400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
290000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9995;4
291200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;7
292000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;7
292200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;2
294700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9997;6
295400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;6
297600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
298300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;7
298600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;2
300000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
300900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9983;10
302000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9982;6
303700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;5
303900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9993;5
304000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;5
306100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;9
306400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;7
307300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;7
313700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
314200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
315300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;6
316200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;3
318800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;7
321100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;6
324600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;6
324700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9995;6
325400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;1
330800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9983;6
332900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;8
333400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9984;10
333600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;5
346700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9980;3
348300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9990;9
349500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;6
350900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9994;7
354200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
354700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
354900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;2
370400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
370700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;8
372100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
372600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;6
376300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
377500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
377800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
379600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;2
383900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
384800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
385000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
387100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
387100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
389300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;7
389900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
390000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
391500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;7
393100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;7
394100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;7
395900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;3
396400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;8
396500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;10
399900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
400500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;9
401400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
402300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;7
403200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;5
404200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
408900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;10
409300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;5
412200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
414800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;4
414900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;8
416800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;9
417000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
418000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;6
435100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;6
436300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;3
438600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
439300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
441000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
441100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;7
443100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;6
444100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
447000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;9
449800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;3
450200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;6
450700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
451200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
452000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;2
453600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;7
453900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
454100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
454200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
454800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;4
455100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;7
455800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
460600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
461100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
462400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;6
463200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
463300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
469900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
470300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;10
472100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;6
472500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
473000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
473700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;7
475900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
477000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;6
479000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;2
479400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
479500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
481100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;3
481400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
481600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;9
483200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;3
485200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;4
486000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
486300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;9
488700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;9
489400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
491100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
491600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;10
493600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;3
493700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
495400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;3
496700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;3
497300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
498400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;4
499700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;9
503300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9984;3
504200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
504700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;10
506600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9985;7
507000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;10
511500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9993;6
512400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;7
513300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;8
515100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9985;6
515800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9983;6
516500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;3
517000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9997;4
521400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9993;10
524900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;3
525400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;8
525600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;8
526400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
526900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
528200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;4
528400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;6
529500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;9
530000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9997;5
530500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
531300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9988;6
532900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
534200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;6
536900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9995;8
